group,id,event,source,target,dx,dy,count
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s01,density_swaps,Stone,Sodium,0,1,15388
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s02,density_swaps,Stone,Sodium,0,1,15688
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s03,density_swaps,Stone,Sodium,0,1,15936
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s04,density_swaps,Stone,Sodium,0,1,15318
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s00,density_swaps,Stone,Gunpowder,0,1,15936
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s01,density_swaps,Stone,Gunpowder,0,1,15388
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s02,density_swaps,Stone,Gunpowder,0,1,15688
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s03,density_swaps,Stone,Gunpowder,0,1,15936
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s04,density_swaps,Stone,Gunpowder,0,1,15318
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s00,density_swaps,Stone,Coal,0,1,15936
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s01,density_swaps,Stone,Coal,0,1,15388
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s02,density_swaps,Stone,Coal,0,1,15688
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s03,density_swaps,Stone,Coal,0,1,15936
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s04,density_swaps,Stone,Coal,0,1,15318
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s00,conversions,Seed,11,0,0,512
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s00,conversions,Empty,11,0,0,78
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s01,conversions,Seed,11,0,0,512
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s01,conversions,Empty,11,0,0,78
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s02,conversions,Seed,11,0,0,512
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s02,conversions,Empty,11,0,0,77
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s03,conversions,Seed,11,0,0,512
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s03,conversions,Empty,11,0,0,77
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s04,conversions,Seed,11,0,0,512
native-expanded,053-Seed-Sand-packed-32-baseline-w32-s04,conversions,Empty,11,0,0,78
native-expanded,055-Seed-Dust-packed-32-baseline-w32-s00,density_swaps,Seed,Dust,0,1,16384
native-expanded,055-Seed-Dust-packed-32-baseline-w32-s01,density_swaps,Seed,Dust,0,1,16384
native-expanded,055-Seed-Dust-packed-32-baseline-w32-s02,density_swaps,Seed,Dust,0,1,16384
native-expanded,055-Seed-Dust-packed-32-baseline-w32-s03,density_swaps,Seed,Dust,0,1,16384
native-expanded,055-Seed-Dust-packed-32-baseline-w32-s04,density_swaps,Seed,Dust,0,1,16384
native-expanded,061-Salt-Sand-packed-32-baseline-w32-s00,density_swaps,Salt,Sand,0,1,16384
native-expanded,061-Salt-Sand-packed-32-baseline-w32-s01,density_swaps,Salt,Sand,0,1,16384
native-expanded,061-Salt-Sand-packed-32-baseline-w32-s02,density_swaps,Salt,Sand,0,1,16384
native-expanded,061-Salt-Sand-packed-32-baseline-w32-s03,density_swaps,Salt,Sand,0,1,16384
native-expanded,061-Salt-Sand-packed-32-baseline-w32-s04,density_swaps,Salt,Sand,0,1,16384
native-expanded,063-Salt-Dust-packed-32-baseline-w32-s00,density_swaps,Salt,Dust,0,1,16384
native-expanded,063-Salt-Dust-packed-32-baseline-w32-s01,density_swaps,Salt,Dust,0,1,16384
native-expanded,063-Salt-Dust-packed-32-baseline-w32-s02,density_swaps,Salt,Dust,0,1,16384
native-expanded,063-Salt-Dust-packed-32-baseline-w32-s03,density_swaps,Salt,Dust,0,1,16384
native-expanded,063-Salt-Dust-packed-32-baseline-w32-s04,density_swaps,Salt,Dust,0,1,16384
native-expanded,064-Salt-Seed-packed-32-baseline-w32-s00,density_swaps,Salt,Seed,0,1,16384
native-expanded,064-Salt-Seed-packed-32-baseline-w32-s01,density_swaps,Salt,Seed,0,1,16384
native-expanded,064-Salt-Seed-packed-32-baseline-w32-s02,density_swaps,Salt,Seed,0,1,16384
native-expanded,064-Salt-Seed-packed-32-baseline-w32-s03,density_swaps,Salt,Seed,0,1,16384
native-expanded,064-Salt-Seed-packed-32-baseline-w32-s04,density_swaps,Salt,Seed,0,1,16384
native-expanded,065-Salt-Sodium-packed-32-baseline-w32-s00,density_swaps,Salt,Sodium,0,1,16384
native-expanded,065-Salt-Sodium-packed-32-baseline-w32-s01,density_swaps,Salt,Sodium,0,1,16384
native-expanded,065-Salt-Sodium-packed-32-baseline-w32-s02,density_swaps,Salt,Sodium,0,1,16384
native-expanded,065-Salt-Sodium-packed-32-baseline-w32-s03,density_swaps,Salt,Sodium,0,1,16384
native-expanded,065-Salt-Sodium-packed-32-baseline-w32-s04,density_swaps,Salt,Sodium,0,1,16384
native-expanded,066-Salt-Gunpowder-packed-32-baseline-w32-s00,density_swaps,Salt,Gunpowder,0,1,16384
native-expanded,066-Salt-Gunpowder-packed-32-baseline-w32-s01,density_swaps,Salt,Gunpowder,0,1,16384
native-expanded,066-Salt-Gunpowder-packed-32-baseline-w32-s02,density_swaps,Salt,Gunpowder,0,1,16384
native-expanded,066-Salt-Gunpowder-packed-32-baseline-w32-s03,density_swaps,Salt,Gunpowder,0,1,16384
native-expanded,066-Salt-Gunpowder-packed-32-baseline-w32-s04,density_swaps,Salt,Gunpowder,0,1,16384
native-expanded,067-Salt-Coal-packed-32-baseline-w32-s00,density_swaps,Salt,Coal,0,1,16384
native-expanded,067-Salt-Coal-packed-32-baseline-w32-s01,density_swaps,Salt,Coal,0,1,16384
native-expanded,067-Salt-Coal-packed-32-baseline-w32-s02,density_swaps,Salt,Coal,0,1,16384
native-expanded,067-Salt-Coal-packed-32-baseline-w32-s03,density_swaps,Salt,Coal,0,1,16384
native-expanded,067-Salt-Coal-packed-32-baseline-w32-s04,density_swaps,Salt,Coal,0,1,16384
native-expanded,071-Sodium-Dust-packed-32-baseline-w32-s00,density_swaps,Sodium,Dust,0,1,16384
native-expanded,071-Sodium-Dust-packed-32-baseline-w32-s01,density_swaps,Sodium,Dust,0,1,16384
native-expanded,071-Sodium-Dust-packed-32-baseline-w32-s02,density_swaps,Sodium,Dust,0,1,16384
native-expanded,071-Sodium-Dust-packed-32-baseline-w32-s03,density_swaps,Sodium,Dust,0,1,16384
native-expanded,071-Sodium-Dust-packed-32-baseline-w32-s04,density_swaps,Sodium,Dust,0,1,16384
native-expanded,072-Sodium-Seed-packed-32-baseline-w32-s00,density_swaps,Sodium,Seed,0,1,16384
native-expanded,072-Sodium-Seed-packed-32-baseline-w32-s01,density_swaps,Sodium,Seed,0,1,16384
native-expanded,072-Sodium-Seed-packed-32-baseline-w32-s02,density_swaps,Sodium,Seed,0,1,16384
native-expanded,072-Sodium-Seed-packed-32-baseline-w32-s03,density_swaps,Sodium,Seed,0,1,16384
native-expanded,072-Sodium-Seed-packed-32-baseline-w32-s04,density_swaps,Sodium,Seed,0,1,16384
native-expanded,077-Gunpowder-Sand-packed-32-baseline-w32-s00,density_swaps,Gunpowder,Sand,0,1,16384
native-expanded,077-Gunpowder-Sand-packed-32-baseline-w32-s01,density_swaps,Gunpowder,Sand,0,1,16384
native-expanded,077-Gunpowder-Sand-packed-32-baseline-w32-s02,density_swaps,Gunpowder,Sand,0,1,16384
native-expanded,077-Gunpowder-Sand-packed-32-baseline-w32-s03,density_swaps,Gunpowder,Sand,0,1,16384
native-expanded,077-Gunpowder-Sand-packed-32-baseline-w32-s04,density_swaps,Gunpowder,Sand,0,1,16384
native-expanded,079-Gunpowder-Dust-packed-32-baseline-w32-s00,density_swaps,Gunpowder,Dust,0,1,16384
native-expanded,079-Gunpowder-Dust-packed-32-baseline-w32-s01,density_swaps,Gunpowder,Dust,0,1,16384
native-expanded,079-Gunpowder-Dust-packed-32-baseline-w32-s02,density_swaps,Gunpowder,Dust,0,1,16384
native-expanded,079-Gunpowder-Dust-packed-32-baseline-w32-s03,density_swaps,Gunpowder,Dust,0,1,16384
native-expanded,079-Gunpowder-Dust-packed-32-baseline-w32-s04,density_swaps,Gunpowder,Dust,0,1,16384
native-expanded,080-Gunpowder-Seed-packed-32-baseline-w32-s00,density_swaps,Gunpowder,Seed,0,1,16384
native-expanded,080-Gunpowder-Seed-packed-32-baseline-w32-s01,density_swaps,Gunpowder,Seed,0,1,16384
native-expanded,080-Gunpowder-Seed-packed-32-baseline-w32-s02,density_swaps,Gunpowder,Seed,0,1,16384
native-expanded,080-Gunpowder-Seed-packed-32-baseline-w32-s03,density_swaps,Gunpowder,Seed,0,1,16384
native-expanded,080-Gunpowder-Seed-packed-32-baseline-w32-s04,density_swaps,Gunpowder,Seed,0,1,16384
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s00,density_swaps,Gunpowder,Sodium,0,1,16384
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s01,density_swaps,Gunpowder,Sodium,0,1,16384
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s02,density_swaps,Gunpowder,Sodium,0,1,16384
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s03,density_swaps,Gunpowder,Sodium,0,1,16384
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s04,density_swaps,Gunpowder,Sodium,0,1,16384
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s00,density_swaps,Gunpowder,Coal,0,1,16384
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s01,density_swaps,Gunpowder,Coal,0,1,16384
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s02,density_swaps,Gunpowder,Coal,0,1,16384
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s03,density_swaps,Gunpowder,Coal,0,1,16384
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s04,density_swaps,Gunpowder,Coal,0,1,16384
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s00,density_swaps,Coal,Dust,0,1,16384
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s01,density_swaps,Coal,Dust,0,1,16384
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s02,density_swaps,Coal,Dust,0,1,16384
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s03,density_swaps,Coal,Dust,0,1,16384
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s04,density_swaps,Coal,Dust,0,1,16384
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s00,density_swaps,Coal,Seed,0,1,16384
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s01,density_swaps,Coal,Seed,0,1,16384
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s02,density_swaps,Coal,Seed,0,1,16384
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s03,density_swaps,Coal,Seed,0,1,16384
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s04,density_swaps,Coal,Seed,0,1,16384
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s00,density_swaps,Coal,Sodium,0,1,16384
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s01,density_swaps,Coal,Sodium,0,1,16384
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s02,density_swaps,Coal,Sodium,0,1,16384
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s03,density_swaps,Coal,Sodium,0,1,16384
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s04,density_swaps,Coal,Sodium,0,1,16384
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s00,density_swaps,Rust,Stone,0,1,16384
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s01,density_swaps,Rust,Stone,0,1,16384
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s02,density_swaps,Rust,Stone,0,1,16384
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s03,density_swaps,Rust,Stone,0,1,16384
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s04,density_swaps,Rust,Stone,0,1,16384
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s00,density_swaps,Rust,Dust,0,1,16384
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s01,density_swaps,Rust,Dust,0,1,16384
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s02,density_swaps,Rust,Dust,0,1,16384
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s03,density_swaps,Rust,Dust,0,1,16384
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s04,density_swaps,Rust,Dust,0,1,16384
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s00,density_swaps,Rust,Seed,0,1,16384
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s01,density_swaps,Rust,Seed,0,1,16384
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s02,density_swaps,Rust,Seed,0,1,16384
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s03,density_swaps,Rust,Seed,0,1,16384
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s04,density_swaps,Rust,Seed,0,1,16384
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s00,density_swaps,Rust,Salt,0,1,16384
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s01,density_swaps,Rust,Salt,0,1,16384
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s02,density_swaps,Rust,Salt,0,1,16384
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s03,density_swaps,Rust,Salt,0,1,16384
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s04,density_swaps,Rust,Salt,0,1,16384
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s00,density_swaps,Rust,Sodium,0,1,16384
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s01,density_swaps,Rust,Sodium,0,1,16384
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s02,density_swaps,Rust,Sodium,0,1,16384
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s03,density_swaps,Rust,Sodium,0,1,16384
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s04,density_swaps,Rust,Sodium,0,1,16384
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s00,density_swaps,Rust,Gunpowder,0,1,16384
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s01,density_swaps,Rust,Gunpowder,0,1,16384
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s02,density_swaps,Rust,Gunpowder,0,1,16384
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s03,density_swaps,Rust,Gunpowder,0,1,16384
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s04,density_swaps,Rust,Gunpowder,0,1,16384
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s00,density_swaps,Rust,Coal,0,1,16384
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s01,density_swaps,Rust,Coal,0,1,16384
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s02,density_swaps,Rust,Coal,0,1,16384
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s03,density_swaps,Rust,Coal,0,1,16384
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s04,density_swaps,Rust,Coal,0,1,16384
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,density_swaps,Sand,Dust,0,1,14896
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,empty_moves,Dust,Empty,1,1,168
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,empty_moves,Dust,Empty,0,1,996
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,empty_moves,Sand,Empty,0,1,1488
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,empty_moves,Dust,Empty,-1,1,186
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,density_swaps,Sand,Dust,0,1,14896
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,empty_moves,Dust,Empty,1,1,166
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,empty_moves,Dust,Empty,0,1,1011
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,empty_moves,Sand,Empty,0,1,1488
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,empty_moves,Dust,Empty,-1,1,164
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,density_swaps,Sand,Dust,0,1,14896
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,empty_moves,Dust,Empty,1,1,224
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,empty_moves,Dust,Empty,0,1,899
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,empty_moves,Sand,Empty,0,1,1488
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,empty_moves,Dust,Empty,-1,1,242
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,density_swaps,Sand,Dust,0,1,14896
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,empty_moves,Dust,Empty,1,1,172
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,empty_moves,Dust,Empty,0,1,1018
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,empty_moves,Sand,Empty,0,1,1488
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,empty_moves,Dust,Empty,-1,1,172
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,density_swaps,Sand,Dust,0,1,14896
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,empty_moves,Dust,Empty,1,1,165
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,empty_moves,Dust,Empty,0,1,1010
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,empty_moves,Sand,Empty,0,1,1488
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,empty_moves,Dust,Empty,-1,1,178
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s00,density_swaps,Sand,Dust,0,1,14592
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s00,empty_moves,Sand,Empty,0,1,1792
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s01,density_swaps,Sand,Dust,0,1,14592
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s01,empty_moves,Sand,Empty,0,1,1792
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s02,density_swaps,Sand,Dust,0,1,14592
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s02,empty_moves,Sand,Empty,0,1,1792
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s03,density_swaps,Sand,Dust,0,1,14592
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s03,empty_moves,Sand,Empty,0,1,1792
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s04,density_swaps,Sand,Dust,0,1,14592
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s04,empty_moves,Sand,Empty,0,1,1792
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s00,density_swaps,Sand,Dust,0,1,14336
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s00,empty_moves,Sand,Empty,0,1,2048
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s01,density_swaps,Sand,Dust,0,1,14336
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s01,empty_moves,Sand,Empty,0,1,2048
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s02,density_swaps,Sand,Dust,0,1,14336
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s02,empty_moves,Sand,Empty,0,1,2048
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s03,density_swaps,Sand,Dust,0,1,14336
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s03,empty_moves,Sand,Empty,0,1,2048
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s04,density_swaps,Sand,Dust,0,1,14336
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s04,empty_moves,Sand,Empty,0,1,2048
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s00,density_swaps,Sand,Dust,0,1,16384
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s01,density_swaps,Sand,Dust,0,1,16384
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s02,density_swaps,Sand,Dust,0,1,16384
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s03,density_swaps,Sand,Dust,0,1,16384
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s04,density_swaps,Sand,Dust,0,1,16384
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,empty_moves,Sand,Empty,1,1,707
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,empty_moves,Sand,Empty,0,1,1184
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,empty_moves,Stone,Empty,0,1,226
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,density_swaps,Stone,Sand,0,1,15710
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,empty_moves,Sand,Empty,-1,1,721
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,empty_moves,Sand,Empty,1,1,706
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,empty_moves,Sand,Empty,0,1,1203
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,empty_moves,Stone,Empty,0,1,212
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,density_swaps,Stone,Sand,0,1,15176
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,empty_moves,Sand,Empty,-1,1,707
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s02,empty_moves,Sand,Empty,1,1,771
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s02,empty_moves,Sand,Empty,0,1,1091
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s02,empty_moves,Stone,Empty,0,1,212
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s02,density_swaps,Stone,Sand,0,1,15476
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s02,empty_moves,Sand,Empty,-1,1,779
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s03,empty_moves,Sand,Empty,1,1,713
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s03,empty_moves,Sand,Empty,0,1,1207
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s03,empty_moves,Stone,Empty,0,1,227
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s03,density_swaps,Stone,Sand,0,1,15709
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s03,empty_moves,Sand,Empty,-1,1,703
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s04,empty_moves,Sand,Empty,1,1,715
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s04,empty_moves,Sand,Empty,0,1,1202
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s04,empty_moves,Stone,Empty,0,1,212
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s04,density_swaps,Stone,Sand,0,1,15106
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s04,empty_moves,Sand,Empty,-1,1,711
native-expanded,105-Stone-Sand-slope-32-baseline-w32-s00,empty_moves,Sand,Empty,1,1,706
native-expanded,105-Stone-Sand-slope-32-baseline-w32-s00,empty_moves,Stone,Empty,0,1,273
