group,id,material,initial_count,final_count,initial_sum_y,final_sum_y
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s01,Brine,512,512,48384,64768
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s02,Dust,1024,1024,128512,112128
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s02,Brine,512,512,51968,68352
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s03,Dust,1024,1024,115200,98816
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s03,Brine,512,512,45312,61696
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s04,Dust,1024,1024,122368,105984
native-expanded,020-Brine-Dust-packed-32-baseline-w32-s04,Brine,512,512,48896,65280
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s00,Dust,512,512,44800,44800
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s00,Brine,1024,1024,114176,114176
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s01,Dust,512,512,48384,48384
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s01,Brine,1024,1024,121344,121344
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s02,Dust,512,512,51968,51968
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s02,Brine,1024,1024,128512,128512
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s03,Dust,512,512,45312,45312
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s03,Brine,1024,1024,115200,115200
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s04,Dust,512,512,48896,48896
native-expanded,021-Dust-Brine-packed-32-baseline-w32-s04,Brine,1024,1024,122368,122368
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s00,Sand,1024,1024,114176,114176
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s00,Paste,512,512,44800,44800
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s01,Sand,1024,1024,121344,121344
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s01,Paste,512,512,48384,48384
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s02,Sand,1024,1024,128512,128512
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s02,Paste,512,512,51968,51968
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s03,Sand,1024,1024,115200,115200
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s03,Paste,512,512,45312,45312
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s04,Sand,1024,1024,122368,122368
native-expanded,022-Paste-Sand-packed-32-baseline-w32-s04,Paste,512,512,48896,48896
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s00,Sand,512,512,44800,61184
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s00,Paste,1024,1024,114176,97792
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s01,Sand,512,512,48384,64768
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s01,Paste,1024,1024,121344,104960
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s02,Sand,512,512,51968,68352
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s02,Paste,1024,1024,128512,112128
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s03,Sand,512,512,45312,61696
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s03,Paste,1024,1024,115200,98816
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s04,Sand,512,512,48896,65280
native-expanded,023-Sand-Paste-packed-32-baseline-w32-s04,Paste,1024,1024,122368,105984
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s00,Dust,1024,1024,114176,97792
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s00,Paste,512,512,44800,61184
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s01,Dust,1024,1024,121344,104960
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s01,Paste,512,512,48384,64768
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s02,Dust,1024,1024,128512,112128
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s02,Paste,512,512,51968,68352
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s03,Dust,1024,1024,115200,98816
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s03,Paste,512,512,45312,61696
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s04,Dust,1024,1024,122368,105984
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s04,Paste,512,512,48896,65280
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s00,Dust,512,512,44800,44800
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s00,Paste,1024,1024,114176,114176
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s01,Dust,512,512,48384,48384
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s01,Paste,1024,1024,121344,121344
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s02,Dust,512,512,51968,51968
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s02,Paste,1024,1024,128512,128512
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s03,Dust,512,512,45312,45312
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s03,Paste,1024,1024,115200,115200
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s04,Dust,512,512,48896,48896
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s04,Paste,1024,1024,122368,122368
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s00,Sand,1024,1024,114176,97792
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s00,Lava,512,512,44800,61184
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s01,Sand,1024,1024,121344,104960
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s01,Lava,512,512,48384,64768
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s02,Sand,1024,1024,128512,112128
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s02,Lava,512,512,51968,68352
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s03,Sand,1024,1024,115200,98816
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s03,Lava,512,512,45312,61696
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s04,Sand,1024,1024,122368,105984
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s04,Lava,512,512,48896,65280
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s00,Sand,512,512,44800,44800
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s00,Lava,1024,1024,114176,114176
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s01,Sand,512,512,48384,48384
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s01,Lava,1024,1024,121344,121344
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s02,Sand,512,512,51968,51968
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s02,Lava,1024,1024,128512,128512
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s03,Sand,512,512,45312,45312
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s03,Lava,1024,1024,115200,115200
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s04,Sand,512,512,48896,48896
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s04,Lava,1024,1024,122368,122368
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s00,4,0,4,0,4
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s00,Lava,512,512,44800,61184
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s00,Dust,1024,0,114176,0
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s01,4,0,4,0,4
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s01,Lava,512,512,48384,64768
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s01,Dust,1024,0,121344,0
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s02,4,0,4,0,4
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s02,Lava,512,512,51968,68352
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s02,Dust,1024,0,128512,0
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s03,4,0,5,0,5
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s03,Lava,512,512,45312,61696
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s03,Dust,1024,0,115200,0
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s04,4,0,4,0,4
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s04,Lava,512,512,48896,65280
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s04,Dust,1024,0,122368,0
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s00,4,0,4,0,4
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s00,Lava,1024,1024,114176,114176
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s00,Dust,512,0,44800,0
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s01,4,0,4,0,4
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s01,Lava,1024,1024,121344,121344
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s01,Dust,512,0,48384,0
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s02,4,0,4,0,4
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s02,Lava,1024,1024,128512,128512
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s02,Dust,512,0,51968,0
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s03,4,0,3,0,3
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s03,Lava,1024,1024,115200,115200
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s03,Dust,512,0,45312,0
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s04,4,0,4,0,4
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s04,Lava,1024,1024,122368,122368
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s04,Dust,512,0,48896,0
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s00,Wall,1346,1346,134784,134784
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s00,Sand,512,512,44800,44800
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s01,Wall,1360,1360,144024,144024
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s01,Sand,512,512,48384,48384
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s02,Wall,1374,1374,153362,153362
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s02,Sand,512,512,51968,51968
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s03,Wall,1348,1348,136098,136098
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s03,Sand,512,512,45312,45312
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s04,Wall,1362,1362,145352,145352
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s04,Sand,512,512,48896,48896
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s00,Wall,1346,1346,134784,134784
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s00,Mercury,512,512,44800,44800
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s01,Wall,1360,1360,144024,144024
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s01,Mercury,512,512,48384,48384
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s02,Wall,1374,1374,153362,153362
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s02,Mercury,512,512,51968,51968
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s03,Wall,1348,1348,136098,136098
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s03,Mercury,512,512,45312,45312
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s04,Wall,1362,1362,145352,145352
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s04,Mercury,512,512,48896,48896
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s00,Sand,512,512,44800,44800
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s00,Concrete,1024,1024,114176,114176
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s01,Sand,512,512,48384,48384
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s01,Concrete,1024,1024,121344,121344
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s02,Sand,512,512,51968,51968
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s02,Concrete,1024,1024,128512,128512
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s03,Sand,512,512,45312,45312
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s03,Concrete,1024,1024,115200,115200
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s04,Sand,512,512,48896,48896
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s04,Concrete,1024,1024,122368,122368
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s00,Concrete,1024,1024,114176,114176
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s00,Mercury,512,512,44800,44800
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s01,Concrete,1024,1024,121344,121344
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s01,Mercury,512,512,48384,48384
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s02,Concrete,1024,1024,128512,128512
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s02,Mercury,512,512,51968,51968
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s03,Concrete,1024,1024,115200,115200
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s03,Mercury,512,512,45312,45312
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s04,Concrete,1024,1024,122368,122368
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s04,Mercury,512,512,48896,48896
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s00,Sand,512,512,44800,61184
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s00,11,0,1096,0,103432
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s00,Seed,1024,0,114176,0
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s01,Sand,512,512,48384,64768
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s01,11,0,1095,0,111020
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s01,Seed,1024,0,121344,0
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s02,Sand,512,512,51968,68352
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s02,11,0,1104,0,119498
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s02,Seed,1024,0,128512,0
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s03,Sand,512,512,45312,61696
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s03,11,0,1099,0,104762
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s03,Seed,1024,0,115200,0
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s04,Sand,512,512,48896,65280
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s04,11,0,1100,0,112539
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s04,Seed,1024,0,122368,0
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s00,Sand,512,512,44800,44800
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s00,Salt,1024,1024,114176,114176
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s01,Sand,512,512,48384,48384
