group,id,top,bottom,layout,depth,variant,width,name,seed,ticks,hash,data_sha256,breakthrough_tick,front,interface_width,water_delta,tick_p50_us,tick_p95_us,tick_max_us,overflow,max_cores,max_chunks,allocations,empty_moves,density_swaps,conversions,water_transfer_mass,rejected_moves,body_displacements,body_contacts,counts_conserved,workers,telemetry,serial
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s00,26,27,packed,32,baseline,32,Gunpowder-Coal-packed-32-baseline-w32,0,1800,bf20a27da016bc6f,51b4ae579021ec1c8289918aebf5d0955aaafd9cc968a1fb7bcf5ac63032c18f,32,32,0,0,0.4,0.5,496.3,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s01,26,27,packed,32,baseline,32,Gunpowder-Coal-packed-32-baseline-w32,1,1800,145ac9e112473fe3,c06ba5da708df3fc1e465ca984695f79c054e3e0703119a2bb7396d6a84f3016,32,32,0,0,0.7,0.7,549.4,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s02,26,27,packed,32,baseline,32,Gunpowder-Coal-packed-32-baseline-w32,2,1800,61364020a801626a,70e9b77ad7745f563d9bd062a8ebef870b8927503d7ace32b76fa9e2de1bb0b1,32,32,0,0,0.7,0.7,500.4,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s03,26,27,packed,32,baseline,32,Gunpowder-Coal-packed-32-baseline-w32,3,1800,45e69e6c3644d049,def75c021b9a4401cd4ab7216ff12cb00e52fb19463c711013d41a1fb0596ea0,32,32,0,0,0.7,0.8,464.1,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s04,26,27,packed,32,baseline,32,Gunpowder-Coal-packed-32-baseline-w32,4,1800,18eecc993a242773,312eabef3992498f961401f0db1f4fd8b1f9934cb002b974cde1358afde89778,32,32,0,0,0.7,0.7,556.5,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s00,26,29,packed,32,baseline,32,Gunpowder-Rust-packed-32-baseline-w32,0,1800,8a51d73ff14b1e6f,0a6e16626013181833db5b1a49216fa741149c9dc98674b2438883ac0c190bc9,-1,0,0,0,0.4,0.5,435.5,0,6,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s01,26,29,packed,32,baseline,32,Gunpowder-Rust-packed-32-baseline-w32,1,1800,32ab46b38de5682e,687411247cc011645f01bc1c5e6f527eb90da633e6a3c9ba528be6332f4ec6bd,-1,0,0,0,0.4,0.5,371.6,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s02,26,29,packed,32,baseline,32,Gunpowder-Rust-packed-32-baseline-w32,2,1800,ae2285ba5f20c72f,540237ffacb209b42f64e0a16b295a5e9abe7daeb8c2e9035311f7e443555650,-1,0,0,0,0.4,0.5,375.8,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s03,26,29,packed,32,baseline,32,Gunpowder-Rust-packed-32-baseline-w32,3,1800,eedd70d90b982834,3cc60af1f3892057cc2422db494436645939d9e0f8cef54333c0ff9518cc64e6,-1,0,0,0,0.4,0.5,366.5,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s04,26,29,packed,32,baseline,32,Gunpowder-Rust-packed-32-baseline-w32,4,1800,d06746993d047452,c8075e6fddd83df58826fb846677c78fd034292c4570679da6936d4346f7e6da,-1,0,0,0,0.4,0.5,377.1,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s00,27,2,packed,32,baseline,32,Coal-Sand-packed-32-baseline-w32,0,1800,43a43a1c21f964ef,e926232c0e7ed13568c9042b4277d5e30014fb073a0935890e8dd0e9ad74ed31,-1,0,0,0,0.4,0.5,382.8,0,6,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s01,27,2,packed,32,baseline,32,Coal-Sand-packed-32-baseline-w32,1,1800,208dae1fdf5b48ee,1549471438e39e695f4f98fe0f8cafa4eff7e7c5af21e844674b7bfc67af3038,-1,0,0,0,0.4,0.5,468,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s02,27,2,packed,32,baseline,32,Coal-Sand-packed-32-baseline-w32,2,1800,8ee493183b7742af,69c3d9a9a0ae912cd7c541114512575c651b939efd06392e30cec5fbc5735dd7,-1,0,0,0,0.4,0.5,349.8,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s03,27,2,packed,32,baseline,32,Coal-Sand-packed-32-baseline-w32,3,1800,f520b6e0d7cbc5f4,76e53b88426a78cbbb66b5f8619d1824954d6b157ec62ece94a46a77ec14bcd7,-1,0,0,0,0.4,0.5,554,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s04,27,2,packed,32,baseline,32,Coal-Sand-packed-32-baseline-w32,4,1800,848b28f399530052,c9a981f4c555302f8c194079a5356e0b3a1c6cae441da854388bdf98ca116e06,-1,0,0,0,0.4,0.5,356.1,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s00,27,13,packed,32,baseline,32,Coal-Stone-packed-32-baseline-w32,0,1800,92339a3a00079cef,aeb9144b6f8c7bc8349d7b24e21f66de08e75b5a8f6dff3607fafe5990710e7c,-1,0,0,0,0.4,0.5,337.1,0,6,20,0,0,0,0,0,4890,0,0,True,,,
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s01,27,13,packed,32,baseline,32,Coal-Stone-packed-32-baseline-w32,1,1800,cca23ca8286ceeae,bebf242cc7a1dc2c4a6d186ad3e39dfc48eafd9ec1927d14a571289474e0b52a,-1,0,0,0,0.4,0.5,303.6,0,3,20,0,0,0,0,0,4890,0,0,True,,,
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s02,27,13,packed,32,baseline,32,Coal-Stone-packed-32-baseline-w32,2,1800,a8b9d5bf12fe94af,2afc12f518488937f102ba5398f342e7320a9df9703b36fbc162230af5358a5b,-1,0,0,0,0.4,0.5,302.4,0,3,20,0,0,0,0,0,4890,0,0,True,,,
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s03,27,13,packed,32,baseline,32,Coal-Stone-packed-32-baseline-w32,3,1800,5128b6b4a0930f34,d9ca9ef6c7069dc594169fb00f7711fb364581274d490f2c244ec00603ef2590,-1,0,0,0,0.4,0.5,298.9,0,3,20,0,0,0,0,0,4890,0,0,True,,,
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s04,27,13,packed,32,baseline,32,Coal-Stone-packed-32-baseline-w32,4,1800,591dd25882663f52,a8374b7900b7483a40122c63a554bdb6991b9efd6ad3b24a24f7ff653b4d1151,-1,0,0,0,0.4,0.5,301.7,0,3,20,0,0,0,0,0,4890,0,0,True,,,
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s00,27,14,packed,32,baseline,32,Coal-Dust-packed-32-baseline-w32,0,1800,da9ba3dca5e9eeef,fd0c948bda3f631f9bf9f30c89a26d51c9c89900890451ddbb1abf7794d41cda,32,32,0,0,0.4,0.5,420.7,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s01,27,14,packed,32,baseline,32,Coal-Dust-packed-32-baseline-w32,1,1800,c11beac9be295423,58f14ec98c825f60013ee38cfd77a1a36ff9178d5e35c95c9a7d9fab2cc9cef1,32,32,0,0,0.7,0.8,474.1,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s02,27,14,packed,32,baseline,32,Coal-Dust-packed-32-baseline-w32,2,1800,8df6a9395299b16a,a39a52c851662dfb0c5a3af57dd033ea9c078c552315a66c7b908ebcd4207a84,32,32,0,0,0.7,0.7,390.4,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s03,27,14,packed,32,baseline,32,Coal-Dust-packed-32-baseline-w32,3,1800,f37eb9719062d009,0b5d2f8afc790d5f2954b32830e0b2cb6058617e97b909cc47d27a5f4803f1b7,32,32,0,0,0.7,0.7,476.5,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s04,27,14,packed,32,baseline,32,Coal-Dust-packed-32-baseline-w32,4,1800,acd48ddb60b2d4f3,5769a3f6926f8a093f5259116db02f34309ab924397e6ca0a39d01f74f3d68a0,32,32,0,0,0.7,0.7,394.2,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s00,27,19,packed,32,baseline,32,Coal-Seed-packed-32-baseline-w32,0,1800,886c6faa60f4eaef,5f48d273ccb0e33c258460f0ebf0f8e951f94ee12d62d263381cb91e1b689085,32,32,0,0,0.4,0.5,505.8,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s01,27,19,packed,32,baseline,32,Coal-Seed-packed-32-baseline-w32,1,1800,abf9a249ef493623,7bced6370bf43786f7ebbc444eb14b2a1da1db9710b0fa7c6645c9ee25682a80,32,32,0,0,0.7,0.7,436.5,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s02,27,19,packed,32,baseline,32,Coal-Seed-packed-32-baseline-w32,2,1800,d5aa225242676d6a,580c5690661ec96534b8defb725cc733812a7fb6a0f098b5dddc8361a99a8567,32,32,0,0,0.7,0.8,542.8,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s03,27,19,packed,32,baseline,32,Coal-Seed-packed-32-baseline-w32,3,1800,7e4ea0e146400e09,763429c71034a2f085e2fb1ecc6bf5a7ee0da2de34e62f1c94d3fd35eca9ffd6,32,32,0,0,0.7,0.8,650.5,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s04,27,19,packed,32,baseline,32,Coal-Seed-packed-32-baseline-w32,4,1800,bd99a3b72e2fdef3,a53e399669af2d0cb843eb0902d6c539bfca36c09de1354f2b863ea59c01d547,32,32,0,0,0.7,0.7,443.3,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s00,27,23,packed,32,baseline,32,Coal-Salt-packed-32-baseline-w32,0,1800,6aba90757679d4ef,4ce9cc08f502c7d940a4c49e3747878cfbde3675e899c8682a2f6e9d45af504c,-1,0,0,0,0.4,0.5,457.3,0,6,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s01,27,23,packed,32,baseline,32,Coal-Salt-packed-32-baseline-w32,1,1800,77a854cbc9796c2e,5ed124b1dbca14aa51d4b065fd78e8f209ef69bd2d8dc967b4c3c8f6a1f1cfca,-1,0,0,0,0.4,0.5,415,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s02,27,23,packed,32,baseline,32,Coal-Salt-packed-32-baseline-w32,2,1800,76912a1ab849392f,7a1c50c9962e9335967e7f7eded4959ad1bf2f36a72b425b5ea0a7e8cb414d50,-1,0,0,0,0.4,0.5,413.8,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s03,27,23,packed,32,baseline,32,Coal-Salt-packed-32-baseline-w32,3,1800,650c73241cd1fcb4,13f78720c02ad72e582d1036590fb549dba6791e74928e884a2f8e1712c83e3b,-1,0,0,0,0.4,0.5,416.5,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s04,27,23,packed,32,baseline,32,Coal-Salt-packed-32-baseline-w32,4,1800,395b94e66f3fd0d2,193bca09fdb0f34925b93b448382398c3a5c20f7725a0a5857cb50cb64607e05,-1,0,0,0,0.4,0.5,410.9,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s00,27,25,packed,32,baseline,32,Coal-Sodium-packed-32-baseline-w32,0,1800,94ec3f6e835f14ef,0a36868e7976f5b2b365717765e7c8790f3a707704d0cad2fd74580b6452a781,32,32,0,0,0.5,0.6,534.7,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s01,27,25,packed,32,baseline,32,Coal-Sodium-packed-32-baseline-w32,1,1800,a0756593b32d2423,7a154b3b046a421e6117664e7b1e94c7277b45e067f10ec7eeba258a78d8c492,32,32,0,0,0.7,0.7,407.6,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s02,27,25,packed,32,baseline,32,Coal-Sodium-packed-32-baseline-w32,2,1800,adff94ff5369fb6a,e24ee0341ac4328e7fcd9b2fb5504c8a680f434dea13b42c9f49f339947609e8,32,32,0,0,0.7,0.8,560.1,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s03,27,25,packed,32,baseline,32,Coal-Sodium-packed-32-baseline-w32,3,1800,c59cb9758d65d409,fdbea29154f2b8acf26453898aeabc92b599fba0f13527be700bf19b29c41706,32,32,0,0,0.6,0.7,408,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s04,27,25,packed,32,baseline,32,Coal-Sodium-packed-32-baseline-w32,4,1800,776359d06a187ef3,3e96e20b0e3a30c8b48f50cae14cc7cc73b7fb47f195cfa1d5c543ff75d846d0,32,32,0,0,0.7,0.7,505.3,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s00,27,26,packed,32,baseline,32,Coal-Gunpowder-packed-32-baseline-w32,0,1800,6b1f1072e3ae4ef,43a89d40b44ddd2b82d60b29d4f825a185d202df0ec556329e70a73d37d98ced,-1,0,0,0,0.4,0.5,536.8,0,6,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s01,27,26,packed,32,baseline,32,Coal-Gunpowder-packed-32-baseline-w32,1,1800,afb1c2c57ab741ee,03d7855c05db4ba70e63f993fb78dedd287805384b99935314beeb4041bd1ab5,-1,0,0,0,0.4,0.5,494,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s02,27,26,packed,32,baseline,32,Coal-Gunpowder-packed-32-baseline-w32,2,1800,6a936846b73ef3af,8ece22fad4c72f8555330a5307432a5dc8ff4f1f88468aa27002e014d8265518,-1,0,0,0,0.4,0.5,486.8,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s03,27,26,packed,32,baseline,32,Coal-Gunpowder-packed-32-baseline-w32,3,1800,67549f6fdac115f4,9fb432031b3c255d5027130c2db93a58c8dc3def8cc2a0e735302d620ec1809c,-1,0,0,0,0.5,0.6,613.4,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s04,27,26,packed,32,baseline,32,Coal-Gunpowder-packed-32-baseline-w32,4,1800,965fe9e2b6e6d252,d3bc6bbd418990b12ccdd081b87ab42ce163a088dcf5f2583fad4aa7b810d169,-1,0,0,0,0.4,0.5,508.5,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s00,27,29,packed,32,baseline,32,Coal-Rust-packed-32-baseline-w32,0,1800,19021b0aed71cef,39b7a0549c04f22f116f69b03ddc4533cd6e7e5195794f3b1e43f64d69209705,-1,0,0,0,0.4,0.5,384.3,0,6,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s01,27,29,packed,32,baseline,32,Coal-Rust-packed-32-baseline-w32,1,1800,54032d965358aeae,51f2ebbcf1bb8d865a8d142b1f040b9c05dccf7a5bba90a543d8212cefca77e5,-1,0,0,0,0.4,0.5,352.2,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s02,27,29,packed,32,baseline,32,Coal-Rust-packed-32-baseline-w32,2,1800,c5147d8e3d197eaf,191b610f54b78756af3792d883e61cf2c62d447fb32c2a4807b4824dca5df7c5,-1,0,0,0,0.5,1.6,538.3,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s03,27,29,packed,32,baseline,32,Coal-Rust-packed-32-baseline-w32,3,1800,256b5d484065a5b4,c863c9df02f0d745df4447a47c446891536000c64728f8cd19adc69b385949df,-1,0,0,0,0.4,0.5,348.3,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s04,27,29,packed,32,baseline,32,Coal-Rust-packed-32-baseline-w32,4,1800,b9af33f28e88cad2,ae6fd87d74d5a66d97720ce158f5687518833f9be72126ff8fbc1f0fc3ad49ca,-1,0,0,0,0.5,0.6,345.7,0,3,20,0,0,0,0,0,13824,0,0,True,,,
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s00,29,13,packed,32,baseline,32,Rust-Stone-packed-32-baseline-w32,0,1800,599568318eb648ef,07b0f5f3e11892d8a6c9522a3452f4f1b84b848b49f400a21d8dfaefc12910a2,32,32,0,0,0.4,0.5,285,0,6,20,0,0,16384,0,0,8828,0,0,True,,,
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s01,29,13,packed,32,baseline,32,Rust-Stone-packed-32-baseline-w32,1,1800,2562c2e78cee8723,7a2a041c82415c11ce98c36c15dd1c5f7b1bd4db080b323546aec744055d3eee,32,32,0,0,0.7,0.7,248.1,0,3,20,0,0,16384,0,0,13982,0,0,True,,,
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s02,29,13,packed,32,baseline,32,Rust-Stone-packed-32-baseline-w32,2,1800,c224549ed5646a,b7e85fab8a909fc21eb63af60a604aa09110d9768617ae623ffb05fb94f00a80,32,32,0,0,0.7,0.7,484.8,0,3,20,0,0,16384,0,0,16028,0,0,True,,,
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s03,29,13,packed,32,baseline,32,Rust-Stone-packed-32-baseline-w32,3,1800,4557c8dd43f01589,6ff8270f62a6539fc3dfa89658ff2f35fef500d9e338eb82884a1f8468f4511f,32,32,0,0,0.7,0.7,251.4,0,3,20,0,0,16384,0,0,8858,0,0,True,,,
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s04,29,13,packed,32,baseline,32,Rust-Stone-packed-32-baseline-w32,4,1800,f07b70ee3dc7a6f3,97e0804e4a89095f0ce4732a6474024b645fd9d4a0ba169b5b5d99a318a0a039,32,32,0,0,0.7,0.7,251.6,0,3,20,0,0,16384,0,0,13982,0,0,True,,,
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s00,29,14,packed,32,baseline,32,Rust-Dust-packed-32-baseline-w32,0,1800,bbd02d8ac33c0aef,4c0ef1827756b9f7bddc5ccc4e0ed819774f5566a545982bd153d96a85f2d985,32,32,0,0,0.4,0.5,515.6,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s01,29,14,packed,32,baseline,32,Rust-Dust-packed-32-baseline-w32,1,1800,a0b5071a2656f23,cdaeedb5a661c530994b2415cce62ce9701d559b35d58970d33200de8dd0b396,32,32,0,0,0.7,0.7,340.5,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s02,29,14,packed,32,baseline,32,Rust-Dust-packed-32-baseline-w32,2,1800,5a4b30ca4b61066a,91e93b16e7c1d9f89e9e09392e6dbffed6b9cc7ea3062da4064a3874bb405733,32,32,0,0,0.7,0.7,338,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s03,29,14,packed,32,baseline,32,Rust-Dust-packed-32-baseline-w32,3,1800,daea19212c78e589,902dba3d0829188be981313683544ddebd54b543236c3e512f1905c0a12522df,32,32,0,0,0.7,0.7,340.9,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s04,29,14,packed,32,baseline,32,Rust-Dust-packed-32-baseline-w32,4,1800,14361dcff5d55cf3,8606f80e33251c71a954a4a01da2fb5a961e5116145d3fa91424b3862d90f5fe,32,32,0,0,0.7,0.8,336.6,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s00,29,19,packed,32,baseline,32,Rust-Seed-packed-32-baseline-w32,0,1800,69a0f9587e4706ef,24369f94b361e75fcee03cecc25917346cc0742a579e67e55e0fbb84657cf520,32,32,0,0,0.4,0.5,598.6,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s01,29,19,packed,32,baseline,32,Rust-Seed-packed-32-baseline-w32,1,1800,f4e907f1d3855123,b6388c588255cba4f22fd76bc25d14a3ad465868a117d319b63ca938e8445e02,32,32,0,0,0.7,0.7,614.6,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s02,29,19,packed,32,baseline,32,Rust-Seed-packed-32-baseline-w32,2,1800,a1fea9e33b2ec26a,32d179ff77e662c19f863297d95ab01972352c885f21ed116b47d6c31ab8301b,32,32,0,0,0.7,0.7,399,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s03,29,19,packed,32,baseline,32,Rust-Seed-packed-32-baseline-w32,3,1800,65ba0090e2562389,99dee2dcf2b2067867b8a65d5218c02417a5d461825771974d42bd676552b7d3,32,32,0,0,0.7,0.7,398.7,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s04,29,19,packed,32,baseline,32,Rust-Seed-packed-32-baseline-w32,4,1800,24fb33abc35266f3,ed43e7b6c9f3b67a0eca957084fa8b8e74571c9294f0469e13c534a602b19811,32,32,0,0,0.7,0.8,391.6,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s00,29,23,packed,32,baseline,32,Rust-Salt-packed-32-baseline-w32,0,1800,b36c84fbb0b3a0ef,6f2f3dce48c459eb35de3e0e288c88c19a83854f56e260eb1cc55197af281280,32,32,0,0,0.4,0.5,394.6,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s01,29,23,packed,32,baseline,32,Rust-Salt-packed-32-baseline-w32,1,1800,c807ae7307d25323,f4c5fc2c811342328251643d727059fc6ca98dd7f56398c9b6119dde7132a7c9,32,32,0,0,0.6,0.7,367.2,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s02,29,23,packed,32,baseline,32,Rust-Salt-packed-32-baseline-w32,2,1800,5bd98162569d6e6a,e01487e1ed41a9b273ae6e49de5267ea68b6413edd98403e8a51c89b6e0d298b,32,32,0,0,0.7,0.7,352.2,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s03,29,23,packed,32,baseline,32,Rust-Salt-packed-32-baseline-w32,3,1800,3cb333347744e389,9159d8169c6aaccae1c2b8f1c84c3a9cdac3f9c9698e742c5377bedfbb3db95a,32,32,0,0,0.7,0.8,358.9,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s04,29,23,packed,32,baseline,32,Rust-Salt-packed-32-baseline-w32,4,1800,79d8f4a191dd7ef3,554d223ebb938d66c7aff7ef7229c8b655c76441adaebd5d777d9decd90993c2,32,32,0,0,0.7,0.8,439.4,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s00,29,25,packed,32,baseline,32,Rust-Sodium-packed-32-baseline-w32,0,1800,7620c91ca0b130ef,91d83e931a437a9062565bfda6f4fe43e5710efa07f68bf60d51dc3a3c4a7107,32,32,0,0,0.4,0.5,397,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s01,29,25,packed,32,baseline,32,Rust-Sodium-packed-32-baseline-w32,1,1800,e964cb3b97693f23,c760eb3165ddff8165ce1aabf2ebdd55ec0afeb60135149c92d4da9c3a83ea2c,32,32,0,0,0.7,0.7,459.5,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s02,29,25,packed,32,baseline,32,Rust-Sodium-packed-32-baseline-w32,2,1800,7a541c904c31506a,8739fc5ad4e4eb1bdfbbda92b0e99f6329786f3357a3adbe202ddfb01ae990f3,32,32,0,0,0.7,0.7,357.9,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s03,29,25,packed,32,baseline,32,Rust-Sodium-packed-32-baseline-w32,3,1800,ad081925297be989,30d7cc236710f9f757183438cf008042cfc5657e6d9a97d234da998bf704e5ce,32,32,0,0,0.7,0.7,357.9,0,3,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s04,29,25,packed,32,baseline,32,Rust-Sodium-packed-32-baseline-w32,4,1800,dec4e9c4ff3b06f3,7d81be68c6d7e7649f9d1ee42fd328fa133151808f03264e40198959a66c217d,32,32,0,0,0.7,0.7,364.9,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s00,29,26,packed,32,baseline,32,Rust-Gunpowder-packed-32-baseline-w32,0,1800,8918e05178b9e2ef,94f1d185c7ca25a0c55e9350f6e6d57bc088f4c002005832d30c1b46cc65f9d7,32,32,0,0,0.4,0.5,569.8,0,6,20,0,0,16384,0,0,112128,0,0,True,,,
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s01,29,26,packed,32,baseline,32,Rust-Gunpowder-packed-32-baseline-w32,1,1800,1fa420c823546d23,2a33a51c658c83e268a9e3bb315a20563b7e4559deecc0051ab949361e0204e1,32,32,0,0,0.7,0.7,439.1,0,3,20,0,0,16384,0,0,125664,0,0,True,,,
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s02,29,26,packed,32,baseline,32,Rust-Gunpowder-packed-32-baseline-w32,2,1800,5abf8664c9e9a26a,19960359d91c97509c128525ecda08243f7eb6e3aa26cf1cd286cfca9f283c80,32,32,0,0,0.7,0.7,436.4,0,3,20,0,0,16384,0,0,130080,0,0,True,,,
