group,id,top,bottom,layout,seed,workers,variant,ticks,breakthrough,swaps,conversions,initial_water_mass,final_water_mass,chunk_allocations,max_cores,histogram_used,tick_us_p95,sha256
native-expanded,080-Gunpowder-Seed-packed-32-baseline-w32-s04,26,19,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,2bf96b1df9fdb9d7d83d46054e9d49f91bb4a546bea62712fac4844caba03639
native-expanded,081-Gunpowder-Salt-packed-32-baseline-w32-s00,26,23,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.3,f59322faf3ab100b70a2a7339767e4ca80406f19955e4722847af47153db3274
native-expanded,081-Gunpowder-Salt-packed-32-baseline-w32-s01,26,23,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,2034549742f5968345d34db2cad51a33e3e1b9117953801ea49d4e43abb7b09d
native-expanded,081-Gunpowder-Salt-packed-32-baseline-w32-s02,26,23,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,0.8,7af8dac2d8f75c98576423a9501fac4ed2fedb0a06fde85ca619df1edb939186
native-expanded,081-Gunpowder-Salt-packed-32-baseline-w32-s03,26,23,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,210b6fee6f82a7922c79635cab888bb19a99ded5c0a3df28e7f3e242d1d11202
native-expanded,081-Gunpowder-Salt-packed-32-baseline-w32-s04,26,23,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,bd640e2142886ce11784d79eeb087ddd4c6bc2241d58840ec95bc3d628b6b13f
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s00,26,25,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,da53619cd212d7a44cba849c0f6011f770af7d500c3a787c16f1f35c8a86718c
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s01,26,25,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,465a867b8eb69c661b11cc7cd35dea8b226099ec6369fc3044898aadca00a895
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s02,26,25,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.4,1aa61e523ddebafb0d0b5b127f0953cdfadaa534827df53a5b51fffd8e3dc7a0
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s03,26,25,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,a580f784df6b8e92082cb96fd1df30b98367b5b21e38810f4540e1c5fea4034b
native-expanded,082-Gunpowder-Sodium-packed-32-baseline-w32-s04,26,25,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,e41c471b57ba85fe59b6a749b30eef12bff5e43edb03b686a0cf85be8d13a6ef
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s00,26,27,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,0.9,5f9d12ed1b0775699db19e349239c83f21eaa203d10854d4a1719ac0c883b5f8
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s01,26,27,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.7,5d0c553f740e3ce3cbd858344b092ca37f853d0cf26a5ab4d8452ed4cf13271c
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s02,26,27,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,0fd3b05aa7e1749b74e9943bda709e99fc503b18824a564d5536e275ed11c80b
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s03,26,27,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,7c9568a497ed3052252f5bf2960a8dc7c7b6bc799c983fa784557dd58f5e0f12
native-expanded,083-Gunpowder-Coal-packed-32-baseline-w32-s04,26,27,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,876f8e6947995eb590a1c89e0946f111f24c9b84e9f08227aeb39476159235c6
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s00,26,29,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.3,b97d0c3813929bae9537b00f91350e4e99e9393b1b346138d5afe3a5f51e6baa
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s01,26,29,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,049c10f2c8f04813f5836636feef3f0dfa5a353cdc71a3770c126bbf2c0b8f68
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s02,26,29,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,01ebf1ca8f7911e3c07c30d71afdeb9edf47803be7c13cc956df5293bd6241df
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s03,26,29,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,08d3f47094cefb94a047acf2079b28c4a5221406459c27aa05bbce410118f82a
native-expanded,084-Gunpowder-Rust-packed-32-baseline-w32-s04,26,29,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.4,eae3e921a8dd618d7e467be1b328406cfee7293e9b8d044b3aaa3688ee277529
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s00,27,2,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.4,8e885889047f35c55b4f1d6deda433725bff02c1df4904f63b2cf038cc15e4b0
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s01,27,2,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,bf2b2664c5ff4c8524560eea818fcdee85595dab2a62242272b9f7f5a8463d1d
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s02,27,2,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,8dcaaef57a1d3d467e2f4f3ddcfd05cab9c14a7930e72cf6ee48e6f8ac67f340
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s03,27,2,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,87ee22755420c2a6a0d998094efe6da39855995f2b1f379460dbfc1cae83e446
native-expanded,085-Coal-Sand-packed-32-baseline-w32-s04,27,2,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,b8abcc73656a2034c0ce749164ffd371be3230d1b2e4c9826a17295d15ee4ba9
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s00,27,13,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,10,1.2,12e0e60b9d748dd7608155902fc4791ad9d32755ed130b165e0f98476937048f
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s01,27,13,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,10,1.2,5d34ed1daef5973179c4b35b541fc531d20bd3660bad05b64cd5830e400ecaac
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s02,27,13,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,10,1.3,eee42d15ec0442e2130ab06377dfba6f29161721ab78c8311f328b9cb070771b
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s03,27,13,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,10,1.3,ad515c967c37b8089f337084dc80f86eba351af97834e5e04a65e749f6982166
native-expanded,086-Coal-Stone-packed-32-baseline-w32-s04,27,13,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,10,1.4,30e111144222a63b4e27f8e793958424d76d576479c2a4c3f4dd3b7d9ecf7e9b
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s00,27,14,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,ec1e6a7067d7a0a659b1dc0075a893c25855d2007854fc39c8a3245a96663548
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s01,27,14,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.6,e2af0d381e9e16aeecf2f01ecebe3a982fd8420d5a28530d355af62b70156b38
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s02,27,14,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,d4ae9424eb6ceecf1bd1c67d96d906c752ad739890f4c8d598d430d4e152c174
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s03,27,14,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,78276156f30c58c7cfb93f7426a3ca660006523d612523cab9cc7651ce3d844f
native-expanded,087-Coal-Dust-packed-32-baseline-w32-s04,27,14,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,1ea944e4b3f2503d1df131632c02f85e27efc44f3af20368de1afb3f843078d0
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s00,27,19,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,5839aebab77ffd910f56b62169197c6b0d18071d66bb1f2bdf42a87ac17c0e28
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s01,27,19,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,d04007779f1869ca9c3261d5725035b170070fbf7304c545346dc8f8e50abb51
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s02,27,19,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,f2f4038dd63ed7f2f96e13e70010f9cbc40b1b7dafcba4bc91a287a4a177de2a
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s03,27,19,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1,2f8a0892101a196e73174ae1a5d21fe9fee282c3043c69faaa8bf391a5b9591d
native-expanded,088-Coal-Seed-packed-32-baseline-w32-s04,27,19,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,0.7,1bf0d3fa2422f55e6d638f7b98d52f232fb6ad0def761562636c9a1698077317
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s00,27,23,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,8ff9f543e4214812dd6e14e2559b7d6db723233066c4ee5f56b078d3978dbf98
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s01,27,23,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,b655bfe4644627a3185a60a90965a6328970ca8cd4d355b385e9871890bfbeb6
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s02,27,23,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,47f0380ee99590ee8f1b8e659cf966f9ee0c5935790efc4348295376c60c62d0
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s03,27,23,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,455f177294ab4f7dbcd904f240d7ac7a884432a48db38b2c8841b3f38e89dbb1
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s04,27,23,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.5,4b721fc53dfbb6184768a659a7a86f1d1d137bd4b01f2e6e4f83de57b72dfffd
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s00,27,25,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.3,5ae783af704fa7219033c55a31ed9e7415c8b6ffcafbaff594526dfb505098d4
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s01,27,25,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.1,9357dae6b293232caa39607ba24dbd7f8d9bea9a4761ff35f594f14ef18ae31e
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s02,27,25,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,b1031e7f475a689de0c81adb130264a5547093a11885b4a980e7b5dc22ebcdaa
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s03,27,25,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,5d3164cb549531a50bf82a9daf24e7ecb7e7bb6f85d530df497e7a44c8f7b172
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s04,27,25,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.7,7a7046a10703bebde1647dfd6db9aecddf8d36d0291f2a1dd875ceb1931f9491
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s00,27,26,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.3,02750e9ab4ad98303dbdc23cd7132ad8a5bbe1e3cd37cbd9cc2fa41ed3413c47
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s01,27,26,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,5625e8088f28d37e7ccb2636101f64284ea2e02d7b5b03a479b6edde50af38b6
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s02,27,26,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,49419ceccd82cd614399c8a175b041b0d3cedaf06b030fc4814a2964ef629b3f
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s03,27,26,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,2.2,8e579a8ca20a799a244d34312608c95347c16356794dd8451598ec8d3de29b76
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s04,27,26,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,9d8b2dd5f2c83a805dca3c50d142b98e0ba53025a39237b92cdb20d32acfcf87
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s00,27,29,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.3,9e0991f199e692dac9ece40358790da8af765dcc2df89268eacfc3459ae163df
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s01,27,29,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.5,91d73f84240f2394a6d91abc0164107b8a095062fda5d9919e672b8a273d5350
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s02,27,29,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,9e7a4d7d8c6ba70d7b45b25a64696b66638d32a19381d20544a62f45addd005a
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s03,27,29,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,aa660e8d488acf3f00bf3d15c8cc696bc23f249332772686c29f922531997132
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s04,27,29,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,40fd8e0d4e5820376dc9de03a9805e126d389e0dff89c534d5b8ee4477ce9907
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s00,29,13,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,10,1.2,6beff4084ccdeb9fd725b99a4f356e415e9449e5182d887281958a09c6a30cee
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s01,29,13,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,10,2.2,be0ea8163666cee9dbdb784aa7b26d23d9a2e7a3ac9f2864af043a48b1b58554
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s02,29,13,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,10,0.9,152c1dce4edab673538abda513132f7bc62a00c9f6d0fc3dab6a8b7ace4b8b1a
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s03,29,13,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,10,1.3,c8d3f4e35d4c3d1017f62e1dae08c34c05dd2ed4c03621fc76a9ff4d503f24c6
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s04,29,13,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,10,1.3,62633a0d114e9cf037e40baedaf0a6030677cce2f1fe46de784d5efe8e406a8c
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s00,29,14,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,e5b3e8f6915e16e58266ec75e7f77a372716d610abc5058e3b838376e3ff8929
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s01,29,14,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,cf3b57fc3fffcb9146308984a14ae0491ac4bcc433b76b3e8775ab5862571795
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s02,29,14,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,07d5a0ac491c7aae1b4b009c401026d8c7d3606ac32f8de5018de770a6f58de4
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s03,29,14,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,dc170f6163761df4ee3d58092a84825c271d3d0f828f04ebddbcde2f87488047
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s04,29,14,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,5a9866c849e0827a09f3cc4485f1c909bcfc9440bd4b8871bf64c6ae74a52795
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s00,29,19,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,234b820e9065710a825c72ce2b89d283eecc42ebbaac97b09434f0808401f7be
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s01,29,19,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.8,df78f80a578a5e9778952996d23e979f4268e9dedbeaf933cbe5f29cc608cd1d
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s02,29,19,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,44e352b7408fa3872b89801ebdb7b84ca16bd394dedd5cefc9b7913d210b55bf
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s03,29,19,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,055f8172aef7028d76c699dea7ad44fa968b67c93f7d8aba68754f9d430bd149
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s04,29,19,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.1,bdb66e7e7609a64393f7ee1a9b44e98924f24e7da1fcf3804bb12738c158f797
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s00,29,23,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.3,e271f1ca9c18d60ec8bfd5d8f43da42819aa785639bb4fb1247560e309c7e2ac
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s01,29,23,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,e6b9db3dea041559a2b6787f39cd6f8b9081649ace48046e8351d236f3004414
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s02,29,23,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,b9881f9bb4a32a58f9e775755ca31b213ffb3336da18843e4caf9ec43c55d71f
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s03,29,23,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,6740e333028db40af67fcabae606d60133515e8900d510d4fb56380c5e0a5681
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s04,29,23,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,280aeb6ace924f381e9cd4233e4c4e82e162a24ad8da5705f808aa284b54e06c
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s00,29,25,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,8c71e071cc10f15f7bc3d79917d84139c7fb2aa194d7761d7a0ea41d352076f2
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s01,29,25,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,bb91b2ca27df92f94b6af111e2858734cd0762c230dec7c121846085bacf2279
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s02,29,25,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.1,689b8814f687f1994199f754b71f77b66c6da172aad3202e1f45f765236777c4
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s03,29,25,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,a3e1d4d574725e550c727f2501269160d2b1b0bc2d88f4ef6479b3263932e2cd
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s04,29,25,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,6b50f4fe93e45a6a2a2757fc06bce7b0ca7791e262f62f5d840ef38e30672712
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s00,29,26,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,0.7,abe11b6a1b6f4a5d5ca7425334095633922de21946bc874062befa18097a6284
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s01,29,26,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.1,46657e0884042c4e75b7ae73916a951f7db6e471b2ad90201219f93dde1675b5
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s02,29,26,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,4316f9b7a3fb9771892d48a37753e2292d4cbf1f1f89d63ff52d86101265f5f0
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s03,29,26,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,6f01b7c78451669cd1718e9718fd357b3242250e5a8a1e267a956ac4f8d6f101
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s04,29,26,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,9a4ab7ee5ddd5af81bd4d3e0715c6fb01d3879c944fb649d83390d3696691eec
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s00,29,27,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.1,878b504c7e939287e9b45f02ae496617ac36905501fdb7348cbe2dbf637565b8
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s01,29,27,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.7,8ced8189e6cf94ad4fcdf645cd671d380153c1d6324b0a2fff5720ce9c32baa4
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s02,29,27,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.5,ee8da085b9d15386200686a72d6a81858b4a1583398d40b06af24d7f4c75cfce
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s03,29,27,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,a27cd007c8cc87043f0ce92f3be30bba17c5f8d1824f35e4c9338721d19e13ea
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s04,29,27,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,38e8735bca9177808fc28a15b7f8a54a3550ed3b17922ac94ee81d3224cbe5a5
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,2,14,holes,0,1,baseline,1800,-1,0,0,0,0,0,6,20,1.3,550a31b62ddc7ee0feb6ee3174f1fd8e11b8c12f3b6f7632ba62931c2254a2e9
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,2,14,holes,1,1,baseline,1800,-1,0,0,0,0,0,3,20,1.9,133a8aef7fa43087312d5e424e542bc141e69893b7a3fe0c18218fb08cf9ce47
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,2,14,holes,2,1,baseline,1800,-1,0,0,0,0,0,3,20,1.6,7c0c2b1d59f7c57f758bfbd5076f422dee678f66cc3b5682393fc9991ba7d9d3
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,2,14,holes,3,1,baseline,1800,-1,0,0,0,0,0,3,20,1.1,ecee6f3d6766b96a879f97cc3074ed5feb40b0bd3df70f4e2feffee7593235d9
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,2,14,holes,4,1,baseline,1800,-1,0,0,0,0,0,3,20,1.5,a4a665086109a72bae8cb83c3d5a6546fe2a0eaa11952d542e6feb81b4df797d
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s00,2,14,slope,0,1,baseline,1800,-1,0,0,0,0,0,6,16,1.1,25b45f70a8b9a76fa98af89fb42fb12820ced67a2fe9a3b42efb533995f8a915
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s01,2,14,slope,1,1,baseline,1800,-1,0,0,0,0,0,3,17,1.5,97c8b2aad6814515d5413fabae15029ebb7fba322cc1713d774aad7773c8259c
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s02,2,14,slope,2,1,baseline,1800,-1,0,0,0,0,0,3,16,1.3,5cba80a32e4fc9abefbc75face6963b1c4ae0256defba9aad7432086d27421b4
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s03,2,14,slope,3,1,baseline,1800,-1,0,0,0,0,0,3,17,1.5,71d7c1019ef6372c6617159855bcc6427f896a17544c78068ac0aea3009cffa8
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s04,2,14,slope,4,1,baseline,1800,-1,0,0,0,0,0,3,16,1.5,fe9104d9a9a73e68fbb6f44ba807c3dda76f1fa1bd46b9c765f7d6220576d538
